congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
113,House,425,2013-07-31,1,426,393,31,-0.537,-0.694,-0.192,-0.231,-80.955,HR1911,Passed,Smarter Solutions for Students Act,On Motion to Suspend the Rules and Concur in the Senate Amendment,
113,House,426,2013-07-31,1,427,400,21,-0.495,-0.726,-0.191,-0.379,-65.366,HR850,Passed,Nuclear Iran Prevention Act of 2013,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,427,2013-08-01,1,428,183,230,-0.286,0.708,0.667,1.242,-16.31,HR1582,Failed,,On Agreeing to the Amendment,
113,House,428,2013-08-01,1,429,182,224,-0.036,0.089,0.62,1.169,-11.363,HR1582,Failed,,On Agreeing to the Amendment,
113,House,429,2013-08-01,1,430,234,178,0.242,-0.564,-0.235,-0.571,-54.041,HR1582,Agreed to,,On Agreeing to the Amendment,
113,House,430,2013-08-01,1,431,188,221,0.053,0.294,0.729,-0.222,-0.319,HR1582,Failed,Energy Consumers Relief Act of 2013,On Motion to Recommit with Instructions,
113,House,431,2013-08-01,1,432,232,182,-0.01,-0.114,-0.641,-1.355,-11.731,HR1582,Passed,Energy Consumers Relief Act of 2013,On Passage,
113,House,432,2013-08-01,1,433,222,191,0.031,1.0,-0.938,-0.207,-9.442,HRES322,Passed,"Providing for consideration of H.R. 367, REINS Act of 2013; providing for consideration of H.R. 2009, Keep the IRS Off Your Health Care Act of 2013; providing for proceedings during the period from August 3, 2013, through September 6, 2013; and providing for consideration of H.R. 2879, Stop Government Abuse Act",On Ordering the Previous Question,
113,House,433,2013-08-01,1,434,223,189,-0.121,0.993,-1.077,-0.908,-19.013,HRES322,Passed,"Providing for consideration of H.R. 367, REINS Act of 2013; providing for consideration of H.R. 2009, Keep the IRS Off Your Health Care Act of 2013; providing for proceedings during the period from August 3, 2013, through September 6, 2013; and providing for consideration of H.R. 2879, Stop Government Abuse Act",On Agreeing to the Resolution,
113,House,434,2013-08-01,1,435,405,3,0.0,0.0,0.0,0.0,0.0,HR1897,Passed,Vietnam Human Rights Act of 2013,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,435,2013-08-01,1,436,239,176,-0.236,0.802,-1.102,-1.07,-31.574,HR2879,Passed,Stop Government Abuse Act,On Passage,
113,House,436,2013-08-02,1,437,237,176,0.007,-0.319,-0.623,-1.148,-17.132,HR367,Agreed to,,On Agreeing to the Amendment,
113,House,437,2013-08-02,1,438,227,185,-0.095,0.261,-0.593,-1.205,-16.772,HR367,Agreed to,,On Agreeing to the Amendment,
113,House,438,2013-08-02,1,439,263,152,-0.275,0.351,-0.504,-0.172,-48.793,HR367,Agreed to,,On Agreeing to the Amendment,
113,House,439,2013-08-02,1,440,186,229,0.222,-0.482,0.282,0.576,-35.213,HR367,Failed,,On Agreeing to the Amendment,
113,House,440,2013-08-02,1,441,182,235,-0.11,0.856,0.301,0.068,-36.234,HR367,Failed,,On Agreeing to the Amendment,
113,House,441,2013-08-02,1,442,185,232,-0.058,-0.045,0.707,0.509,-9.345,HR367,Failed,,On Agreeing to the Amendment,
113,House,442,2013-08-02,1,443,190,226,0.031,0.095,0.661,0.974,-7.581,HR367,Failed,,On Agreeing to the Amendment,
113,House,443,2013-08-02,1,444,185,229,-0.006,-0.009,0.715,0.635,-3.881,HR367,Failed,Regulations From the Executive in Need of Scrutiny Act,On Motion to Recommit with Instructions,
113,House,444,2013-08-02,1,445,232,184,-0.06,0.067,-0.628,-1.085,-11.14,HR367,Passed,Regulations From the Executive in Need of Scrutiny Act,On Passage,
113,House,445,2013-08-02,1,446,186,230,-0.045,0.031,0.927,0.24,-8.157,HR2009,Failed,Keep the IRS Off Your Health Care Act of 2013,On Motion to Recommit with Instructions,
113,House,446,2013-08-02,1,447,232,186,-0.046,0.073,-0.702,-0.855,-4.349,HR2009,Passed,Keep the IRS Off Your Health Care Act of 2013,On Passage,
113,House,447,2013-09-09,1,448,379,32,0.722,-0.025,1.372,-0.029,-66.538,HR2052,Passed,Global Investment in American Jobs Act of 2013,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,448,2013-09-09,1,449,415,0,0.0,0.0,0.0,0.0,0.0,HR2844,Passed,Federal Communications Commission Consolidated Reporting Act of 2013,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,449,2013-09-10,1,450,397,6,0.0,0.0,0.0,0.0,0.0,HR1155,Passed,National Association of Registered Agents and Brokers Reform Act,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,450,2013-09-10,1,451,396,10,0.0,0.0,0.0,0.0,0.0,HR2747,Passed,Streamlining Claims Processing for Federal Contractor Employees Act,On Motion to Suspend the Rules and Pass,
113,House,451,2013-09-10,1,452,408,1,0.0,0.0,0.0,0.0,0.0,S130,Passed,Powell Shooting Range Land Conveyance Act,On Motion to Suspend the Rules and Pass,
113,House,452,2013-09-10,1,453,419,1,0.0,0.0,0.0,0.0,0.0,S304,Passed,Natchez Trace Parkway Land Conveyance Act,On Motion to Suspend the Rules and Pass,
113,House,453,2013-09-10,1,454,415,0,0.0,0.0,0.0,0.0,0.0,S256,Passed,"To amend Public Law 93-435 with respect to the Northern Mariana Islands, providing parity with Guam, the Virgin Islands, and American Samoa",On Motion to Suspend the Rules and Pass,
113,House,454,2013-09-10,1,455,414,5,0.0,0.0,0.0,0.0,0.0,S459,Passed,Minuteman Missile National Historic Site Boundary Modification Act,On Motion to Suspend the Rules and Pass,
113,House,455,2013-09-11,1,456,227,196,0.035,-0.071,-0.712,0.285,-0.301,HRES339,Passed,"Providing for consideration of H.R. 2775, to condition the provision of premium and cost-sharing subsidies under the Patient Protection and Affordable Care Act upon a certification that a program to verify household income and other qualifications for such subsidies is operational, and for other purposes",On Ordering the Previous Question,
113,House,456,2013-09-11,1,457,228,195,0.012,-0.122,-0.706,-0.38,-3.208,HRES339,Passed,"Providing for consideration of H.R. 2775, to condition the provision of premium and cost-sharing subsidies under the Patient Protection and Affordable Care Act upon a certification that a program to verify household income and other qualifications for such subsidies is operational, and for other purposes",On Agreeing to the Resolution,
113,House,457,2013-09-12,1,458,235,192,-0.19,0.704,-0.722,-0.781,-7.987,HR2775,Passed,"To condition the provision of premium and cost-sharing subsidies under the Patient Protection and Affordable Care Act upon a certification that a program to verify household income and other qualifications for such subsidies is operational, and for other purposes",On Passage,
113,House,458,2013-09-12,1,459,253,147,-0.764,-0.645,-0.474,2.007,-308.048,,Passed,,On Approving the Journal,
113,House,459,2013-09-17,1,460,407,2,0.0,0.0,0.0,0.0,0.0,HR3092,Passed,"“E. Clay Shaw, Jr. Missing Children’s Assistance Reauthorization Act of 2013”","On Motion to Suspend the Rules and Pass, as Amended",
113,House,460,2013-09-17,1,461,407,0,0.0,0.0,0.0,0.0,0.0,HR2449,Passed,"To authorize the President to extend the term of the Agreement for Cooperation between the Government of the United States of America and the Government of the Republic of Korea Concerning Civil Uses of Nuclear Energy for a period not to exceed March 19, 2016",On Motion to Suspend the Rules and Pass,
113,House,461,2013-09-17,1,462,383,24,0.825,0.099,1.536,-0.061,-57.954,S793,Passed,Organization of American States Revitalization and Reform Act,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,462,2013-09-18,1,463,229,192,0.049,0.17,-0.715,0.238,-0.303,HRES347,Passed,"Providing for consideration of H.R. 761, the National Strategic and Critical Minerals Production Act of 2013",On Ordering the Previous Question,
113,House,463,2013-09-18,1,464,231,190,-0.026,0.146,-1.194,0.479,-13.605,HRES347,Passed,"Providing for consideration of H.R. 761, the National Strategic and Critical Minerals Production Act of 2013",On Agreeing to the Resolution,
113,House,464,2013-09-18,1,465,402,22,0.744,0.571,0.27,0.042,-66.671,HR301,Passed,To provide for the establishment of the Special Envoy to Promote Religious Freedom of Religious Minorities in the Near East and South Central Asia,"On Motion to Suspend the Rules and Pass, as Amended",
113,House,465,2013-09-18,1,466,187,241,-0.097,0.028,1.14,0.975,-24.936,HR761,Failed,,On Agreeing to the Amendment,
113,House,466,2013-09-18,1,467,189,237,0.037,-0.476,0.262,0.224,-31.813,HR761,Failed,,On Agreeing to the Amendment,
113,House,467,2013-09-18,1,468,186,240,0.038,-0.464,0.669,1.02,-14.922,HR761,Failed,,On Agreeing to the Amendment,
113,House,468,2013-09-18,1,469,191,235,-0.149,0.662,1.041,1.015,-16.568,HR761,Failed,,On Agreeing to the Amendment,
113,House,469,2013-09-18,1,470,197,229,0.13,-0.982,0.769,0.218,-5.055,HR761,Failed,National Strategic and Critical Minerals Production Act of 2013,On Motion to Recommit with Instructions,
113,House,470,2013-09-18,1,471,246,179,-0.028,-0.258,-0.968,-1.612,-34.951,HR761,Passed,National Strategic and Critical Minerals Production Act of 2013,On Passage,
113,House,471,2013-09-19,1,472,232,193,-0.067,0.363,-0.706,-0.528,-4.127,HRES352,Passed,"Providing for consideration of the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and providing for consideration of motions to suspend the rules",On Ordering the Previous Question,
113,House,472,2013-09-19,1,473,230,192,-0.015,0.136,-0.702,-0.392,-3.246,HRES352,Passed,"Providing for consideration of the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and providing for consideration of motions to suspend the rules",On Agreeing to the Resolution,
113,House,473,2013-09-19,1,474,231,193,0.112,-0.994,-0.374,-0.18,-17.134,HRES351,Passed,"Providing for consideration of H.R. 687, the Southeast Arizona Land Exchange and Conservation Act of 2013; H.R. 1526, the Restoring Healthy Forests for Healthy Communities Act; and H.R. 3102, the Nutrition Reform and Work Opportunity Act of 2013",On Agreeing to the Resolution,
113,House,474,2013-09-19,1,475,193,230,0.107,0.072,0.708,-0.432,-5.666,HR3102,Failed,Nutrition Reform and Work Opportunity Act,On Motion to Recommit with Instructions,
113,House,475,2013-09-19,1,476,217,211,0.172,0.777,-0.66,-0.28,-27.808,HR3102,Passed,Nutrition Reform and Work Opportunity Act,On Passage,
113,House,476,2013-09-20,1,477,190,228,0.095,-0.074,0.684,-0.359,-5.5,HJRES59,Failed,"Making continuing appropriations for fiscal year 2014, and for other purposes",On Motion to Recommit with Instructions,
113,House,477,2013-09-20,1,478,230,190,-0.151,0.989,-0.889,-0.841,-11.654,HJRES59,Passed,"Making continuing appropriations for fiscal year 2014, and for other purposes",On Passage,
113,House,478,2013-09-20,1,479,219,196,-0.044,0.409,-0.428,-0.975,-25.655,HR1526,Agreed to,,On Agreeing to the Amendment,
113,House,479,2013-09-20,1,480,243,172,-0.24,0.553,-0.291,-0.348,-44.932,HR1526,Agreed to,,On Agreeing to the Amendment,
113,House,480,2013-09-20,1,481,249,166,-0.105,-0.35,-0.353,-0.35,-36.9,HR1526,Agreed to,,On Agreeing to the Amendment,
113,House,481,2013-09-20,1,482,190,228,0.036,-0.062,0.707,-0.281,-0.302,HR1526,Failed,Restoring Healthy Forests for Healthy Communities Act,On Motion to Recommit with Instructions,
113,House,482,2013-09-20,1,483,244,174,-0.082,-0.102,-0.316,-0.625,-31.833,HR1526,Passed,Restoring Healthy Forests for Healthy Communities Act,On Passage,
113,House,483,2013-09-25,1,484,280,89,0.049,-0.615,-0.093,-0.439,-126.623,HR1961,Passed,"To amend title 46, United States Code, to extend the exemption from the fire-retardant materials construction requirement for vessels operating within the Boundary Line",On Motion to Suspend the Rules and Pass,
113,House,484,2013-09-25,1,485,368,0,0.0,0.0,0.0,0.0,0.0,HRES354,Passed,"Providing for the concurrence by the House in the Senate amendment to H.R. 527, with an amendment",On Motion to Suspend the Rules and Agree,
113,House,485,2013-09-26,1,486,405,0,0.0,0.0,0.0,0.0,0.0,HR3095,Passed,"To ensure any new or revised requirement providing for the screening, testing, or treatment of individuals operating commercial motor vehicles for sleep disorders is adopted pursuant to a rulemaking proceeding, and for other purposes",On Motion to Suspend the Rules and Pass,
113,House,486,2013-09-26,1,487,410,0,0.0,0.0,0.0,0.0,0.0,HR2600,Passed,To amend the Interstate Land Sales Full Disclosure Act to clarify how the Act applies to condominiums,On Motion to Suspend the Rules and Pass,
113,House,487,2013-09-26,1,488,260,137,-0.823,-0.568,-0.275,1.343,-295.664,,Passed,,On Approving the Journal,
113,House,488,2013-09-26,1,489,180,227,-0.036,0.326,0.267,-0.075,-31.594,HR687,Failed,,On Agreeing to the Amendment,
113,House,489,2013-09-26,1,490,191,217,-0.147,0.989,1.03,1.258,-23.839,HR687,Failed,,On Agreeing to the Amendment,
113,House,490,2013-09-27,1,491,402,0,0.0,0.0,0.0,0.0,0.0,HR1412,Passed,Improving Job Opportunities for Veterans Act,On Motion to Suspend the Rules and Concur in the Senate Amendments,
113,House,491,2013-09-27,1,492,403,2,0.0,0.0,0.0,0.0,0.0,HR3096,Passed,"To designate the building occupied by the Federal Bureau of Investigation located at 801 Follin Lane, Vienna, Virginia, as the “Michael D. Resnick Terrorist Screening Center”",On Motion to Suspend the Rules and Pass,
113,House,492,2013-09-28,1,493,226,191,-0.227,0.974,-0.422,-0.569,-21.597,HRES361,Passed,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and relating to consideration of the Senate amendment to H.R. 2642, to provide for the reform of agricultural programs of the Department of Agriculture through fiscal year 2018",On Agreeing to the Resolution,
113,House,493,2013-09-28,1,494,229,192,0.035,-0.083,-0.738,0.238,-0.312,HRES366,Passed,"Providing for consideration of the Senate amendment to the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and providing for consideration of the bill (H.R. 3210) making continuing appropriations for military pay in the event of a Government shutdown",On Ordering the Previous Question,
113,House,494,2013-09-28,1,495,231,191,-0.091,0.559,-0.717,-0.521,-4.24,HRES366,Passed,"Providing for consideration of the Senate amendment to the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and providing for consideration of the bill (H.R. 3210) making continuing appropriations for military pay in the event of a Government shutdown",On Agreeing to the Resolution,
113,House,495,2013-09-28,1,496,416,4,0.0,0.0,0.0,0.0,0.0,HR2251,Passed,"To designate the United States courthouse located at 118 South Mill Street, in Fergus Falls, Minnesota, as the “Edward J. Devitt United States Courthouse”","On Motion to Suspend the Rules and Pass, as Amended",
113,House,496,2013-09-29,1,497,248,174,-0.191,-0.097,-0.746,-0.014,-28.579,HJRES59,Passed,"Making continuing appropriations for fiscal year 2014, and for other purposes",On concurring in the Senate amendment with amendment # 1,
113,House,497,2013-09-29,1,498,231,193,-0.025,0.29,-0.646,-0.949,-8.454,HJRES59,Passed,"Making continuing appropriations for fiscal year 2014, and for other purposes",On concurring in the Senate amendment with amendment # 2,
113,House,498,2013-09-29,1,499,423,0,0.0,0.0,0.0,0.0,0.0,HR3210,Passed,Making continuing appropriations for military pay in the event of a Government shutdown.,On Passage,
113,House,499,2013-09-29,1,500,384,37,0.4,-0.905,0.133,-0.392,-88.866,HR2848,Passed,"Department of State Operations and Embassy Security Authorization Act, Fiscal Year 2014","On Motion to Suspend the Rules and Pass, as Amended",
113,House,500,2013-09-30,1,501,229,198,0.05,0.188,-0.69,0.227,-21.085,HRES367,Passed,"Providing for consideration of the Senate amendment to the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules",On Ordering the Previous Question,
113,House,501,2013-09-30,1,502,225,204,-0.059,0.998,-0.302,-0.239,-32.309,HRES367,Passed,"Providing for consideration of the Senate amendment to the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules",On Agreeing to the Resolution,
113,House,502,2013-09-30,1,503,387,35,0.784,0.211,1.554,-0.444,-76.825,S1348,Passed,Congressional Award Program Reauthorization Act of 2013,On Motion to Suspend the Rules and Pass,
113,House,503,2013-09-30,1,504,228,202,-0.16,0.987,-0.227,-0.223,-71.363,HJRES59,Passed,"Making continuing appropriations for fiscal year 2014, and for other purposes","On Receding from the House Amdts, and Concurring in the Senate Amdt with Amdt",
113,House,504,2013-10-01,1,505,228,199,-0.265,0.964,-0.359,-0.582,-40.083,HRES368,Passed,"Relating to consideration of the joint resolution (H.J. Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes",On Agreeing to the Resolution,
113,House,505,2013-10-01,1,506,264,165,-0.269,-0.282,-0.538,0.244,-49.51,HJRES72,Failed,"Making continuing appropriations for veterans benefits for fiscal year 2014, and for other purposes",On Motion to Suspend the Rules and Pass,
113,House,506,2013-10-01,1,507,265,164,-0.095,0.749,-0.222,0.139,-90.019,HJRES71,Failed,Making continuing appropriations of local funds of the District of Columbia for fiscal year 2014,On Motion to Suspend the Rules and Pass,
113,House,507,2013-10-01,1,508,252,177,-0.196,-0.258,-0.29,0.214,-52.583,HJRES70,Failed,"Making continuing appropriations for National Park Service operations, the Smithsonian Institution, the National Gallery of Art, and the United States Holocaust Memorial Museum for fiscal year 2014, and for other purposes",On Motion to Suspend the Rules and Pass,
